match id,date,innings,over,wickets,bowler,extra runs,wicket,0,1,2,3,4,5,6,bowler id
335988,2008-04-22,1,16,5,Mohammad Asif,1,0,3,2,0,0,0,0,1,313
335988,2008-04-22,1,17,5,R Bhatia,0,1,1,0,0,0,0,0,0,57
335988,2008-04-22,1,17,6,R Bhatia,0,0,2,2,0,0,0,0,1,57
335988,2008-04-22,1,18,6,MF Maharoof,0,0,0,0,1,0,3,0,2,56
335988,2008-04-22,1,19,6,R Bhatia,0,1,1,1,1,0,1,0,0,57
335988,2008-04-22,1,19,7,R Bhatia,0,0,0,1,0,0,1,0,0,57
335988,2008-04-22,1,20,7,VY Mahesh,1,1,2,0,0,0,0,0,0,314
335988,2008-04-22,1,20,8,VY Mahesh,1,0,0,2,2,0,0,0,1,314
335988,2008-04-22,2,1,0,WPUJC Vaas,0,0,2,4,0,0,0,0,0,241
335988,2008-04-22,2,2,0,RP Singh,0,0,1,2,0,0,3,0,0,58
335988,2008-04-22,2,3,0,WPUJC Vaas,0,0,1,2,1,0,2,0,0,241
335988,2008-04-22,2,4,0,RP Singh,0,1,2,1,0,0,0,0,0,58
